catalog,g60
3197o,99.03484
3197p,10.06389
3197p,10.98233
3197p,10.90964
3197q,18.50638
3197q,17.98016
3197q,18.08892
3197r,3.409005
3197r,4.228224
3197r,3.857513
3197s,95.74687
3197s,94.40409
3197s,90.57314
3197t,95.37901
3197t,94.21122
3197t,93.07179
3197u,12.10558
3197u,12.37381
3197u,12.13847
3197v,13.8562
3197v,14.92583
3197v,14.93724
3201a,47.28493
3201a,40.38913
3201a,41.39886
3201b,14.89179
3201b,9.218111
3201b,10.44485
3201c,55.27324
3201c,57.43445
3201c,57.24401
3201d,9.994963
3201d,10.03794
3201d,10.06721
3201e,4.35108
3201e,4.301807
3201e,4.131838
3201f,2.56902
3201f,2.688453
3201f,2.743408
3201g,12.78234
3201g,13.04234
3201g,13.48719
3201h,18.14933
3201h,17.99942
3201h,19.71303
3201i,74.94857
3201i,71.82914
3201i,75.73529
3201j,2.4468
3201j,2.398075
3201j,2.419379
3201k,10.83214
3201k,11.50686
3201k,11.09079
3201n,62.40568
3201n,61.58618
3201n,64.16266
3201o,4.445717
3201o,4.53229
3201o,4.55856
3201p,1.852201
3201p,1.290219
3201p,1.988809
3201q,3.876597
3201q,3.946197
3201q,3.949896
17a,78.4483
17a,76.29695
17a,77.81126
17b,22.74454
17b,22.88247
17b,22.74753
17c,83.32809
17c,85.91109
17c,85.10972
17d,21.25831
17d,21.08741
17d,20.42925
17e,7.178642
17e,8.304016
17e,8.215443
17f,2.62918
17f,2.371956
17f,2.641
17g,26.69907
17g,26.47246
17g,26.43266
17h,34.64961
17h,35.52213
17h,35.51181
17i,78.31182
17i,76.94199
17i,77.77373
17j,4.976002
17j,5.070969
17j,4.727852
17k,3.830446
17k,4.03146
17k,3.957932
17l,33.54833
17l,33.31743
17l,33.29314
17m,90.46233
17m,90.55527
17m,90.84621
17n,5.465884
17n,4.947713
17n,4.779664
17o,1.380072
17o,1.06094
17o,0.7800194
17p,4.556141
17p,4.67579
17p,4.568641
17q,4.318657
17q,4.258054
17q,3.627052
4788jj,8.515545
4788jj,9.008837
4788jj,9.020702
4788kk,9.663219
4788kk,9.840544
4788kk,10.33561
4788ll,5.34888
4788ll,4.855624
4788ll,4.154052
4788mm,2.06413
4788mm,2.414858
4788mm,2.182312
4788nn,2.771716
4788nn,2.812188
4788nn,2.628502
4788oo,2.524583
4788oo,2.53211
4788oo,2.596111
4788pp,5.691418
4788pp,6.727928
4788pp,7.022561
4788qq,6.09621
4788qq,6.343889
4788qq,6.393806
4788rr,6.091125
4788rr,6.327488
4788rr,6.457517
4788ss,6.79451
4788ss,6.788566
4788ss,6.720512
4788tt,6.077713
4788tt,6.696515
4788tt,6.586389
4788uu,5.962832
4788uu,6.119125
4788uu,6.52019
5501a,9.21318
5501a,8.853468
5501a,9.274862
5501b,9.329854
5501b,8.871652
5501b,9.827857
5501c,8.364873
5501c,6.898903
5501c,7.206531
5501d,4.771523
5501d,4.307899
5501d,5.253402
5501e,10.93196
5501e,11.09482
5501e,10.37363
5501f,23.3728
5501f,25.43816
5501f,25.14436
5501g,8.161755
5501g,7.957278
5501g,7.726023
5501h,11.25137
5501h,12.50469
5501h,11.495
5501i,92.24039
5501i,91.70587
5501i,90.414
5501j,90.12394
5501j,96.95847
5501j,94.98327
5501k,8.343102
5501k,8.059513
5501k,8.470686
5501l,6.68254
5501l,7.337597
5501l,7.091958
5501m,32.21878
5501m,33.51785
5501m,32.60267
5501n,25.88156
5501n,24.63382
5501n,27.10463
5501o,6.033656
5501o,6.418174
5501o,6.361444
5501p,1.527731
5501p,2.018983
5501p,1.700454
5501q,2.453207
5501q,3.085539
5501q,3.253566
5501r,2.28408
5501r,2.861357
5501r,2.861621
5501s,94.16561
5501s,93.91518
5501s,90.87917
5501t,94.64816
5501t,94.56098
5501t,94.69275
5501u,11.73377
5501u,11.14128
5501u,10.38515
5501v,36.37691
5501v,36.89466
5501v,35.88617
5501w,9.324915
5501w,8.745981
5501w,8.854092
5501x,8.608276
5501x,9.101232
5501x,8.434924
5501y,3.027551
5501y,1.764765
5501y,2.129252
5501z,95.133
5501z,95.29975
5501z,92.71265
5501aa,96.19417
5501aa,96.7562
5501aa,96.95437
5501bb,15.10498
5501bb,13.91768
5501bb,13.41001
5501cc,14.57208
5501cc,14.87877
5501cc,14.92563
5501dd,10.45878
5501dd,9.855556
5501dd,9.625072
5501ee,14.94022
5501ee,17.1095
5501ee,17.79815
5501ff,20.15813
5501ff,18.99495
5501ff,17.59608
5501gg,10.31108
5501gg,10.27571
5501gg,10.50016
5501hh,8.984455
5501hh,8.691776
5501hh,9.784838
5501ii,5.467367
5501ii,3.997705
5501ii,4.132739
5501jj,2.49989
5501jj,2.494911
5501jj,2.596084
5501kk,2.859348
5501kk,2.877275
5501kk,2.803139
875e,5.041471
875e,4.973475
875e,5.766178
875f,90.55997
875f,92.48234
875f,91.5033
875g,9.849113
875g,9.751873
875g,9.99544
875h,89.21761
875h,85.73606
875h,88.12595
875i,10.59712
875i,10.61949
875i,10.36463
875j,7.902721
875j,7.575275
875j,8.689157
875k,1.378737
875k,1.407381
875k,1.462873
875l,90.14918
875l,91.71972
875l,85.40231
875m,10.10691
875m,10.18946
875m,9.871906
875n,11.12514
875n,11.0702
875n,10.96269
875o,6.721478
875o,7.665222
875o,7.301835
875p,9.201684
875p,8.436604
875p,8.474232
875q,7.502039
875q,7.323846
875q,7.125467
875r,1.947551
875r,1.638062
875r,1.956292
875s,10.08962
875s,11.06976
875s,10.84093
875t,2.390761
875t,2.853472
875t,2.879484
875u,11.09118
875u,10.16144
875u,10.79789
1879a,93.80372
1879a,92.21776
1879a,92.72072
1879b,91.9492
1879b,91.75609
1879b,92.20718
1879c,11.06779
1879c,10.84443
1879c,11.85552
1879d,11.23938
1879d,10.98983
1879d,11.61143
1879e,9.831049
1879e,8.84251
1879e,9.982635
1879f,13.05274
1879f,13.49929
1879f,13.37912
1879g,93.11001
1879g,91.25573
1879g,90.74139
1879h,93.16006
1879h,92.50116
1879h,90.88445
1879i,10.47692
1879i,10.72113
1879i,11.08025
1879j,94.61737
1879j,94.52661
1879j,94.05003
1879k,10.52822
1879k,10.49908
1879k,10.48163
1879l,14.91958
1879l,16.74154
1879l,14.689
1879m,5.620743
1879m,5.63259
1879m,5.640515
1879n,18.06462
1879n,17.59436
1879n,17.69372
1879o,10.26159
1879o,10.62512
1879o,10.54781
1879p,7.851413
1879p,7.25567
1879p,6.997171
1879q,2.756817
1879q,2.661536
1879q,3.444347
1879r,7.338021
1879r,6.809779
1879r,6.809779
1879s,9.112319
1879s,9.715916
1879s,8.865051
1879t,5.540345
1879t,5.118204
1879t,5.313546
1879u,6.923069
1879u,7.006597
1879u,6.277063
2641a,61.56622
2641a,62.43357
2641a,60.96718
2641b,13.51339
2641b,13.49411
2641b,13.48224
2641c,2.948771
2641c,2.330263
2641c,3.043307
2641d,1.700023
2641d,1.824748
2641d,1.788427
2641e,5.137215
2641e,5.131575
2641e,4.391799
2641f,64.74486
2641f,62.67984
2641f,59.52349
2641g,7.044947
2641g,6.692076
2641g,7.128858
2641h,1.893224
2641h,2.163202
2641h,2.50729
2641i,2.190671
2641i,1.953448
2641i,1.716406
2641j,6.969812
2641j,6.72593
2641j,7.371867
2641k,5.279677
2641k,5.119146
2641k,4.207643
2641l,1.75035
2641l,1.921541
2641l,1.802448
2641m,6.230027
2641m,6.548328
2641m,5.799818
2641n,15.17385
2641n,15.11462
2641n,15.12994
2074a,94.53087
2074a,94.16734
2074a,90.07061
2074b,94.06896
2074b,94.50182
2074b,79.13218
2074c,95.46624
2074c,95.09825
2074c,93.97678
2074d,10.5779
2074d,10.07053
2074d,10.60521
2074e,11.27966
2074e,11.9589
2074e,11.95529
2074f,3.903753
2074f,4.161185
2074f,4.238851
2074g,0.2866101
2074g,1.023473
2074g,0.5685337
2074h,11.61494
2074h,11.13723
2074h,11.71581
2074i,14.10153
2074i,13.96692
2074i,14.27594
2074j,4.430452
2074j,4.062472
2074j,3.818305
2074k,3.770385
2074k,4.283209
2074k,4.524467
2074l,10.29416
2074l,9.710223
2074l,11.57444
2074m,1.083332
2074m,1.516101
2074m,0.5986546
2074n,11.34879
2074n,9.90296
2074n,9.806284
2074o,5.373416
2074o,5.533552
2074o,4.852924
2074p,4.447775
2074p,4.198835
2074p,4.745257
2074q,9.592994
2074q,9.482981
2074q,9.279719
2074r,96.26558
2074r,97.34247
2074r,96.15008
2074s,4.088271
2074s,5.345629
2074s,5.185387
2074t,0.1587763
2074t,1.127045
2074t,0.8238003
2372a,89.71696
2372a,93.70837
2372a,92.81021
2372b,40.04072
2372b,37.19789
2372b,36.80313
2372c,13.94623
2372c,14.60543
2372c,13.90387
2372d,14.8789
2372d,15.08396
2372d,15.1764
2372e,10.96527
2372e,11.99718
2372e,11.88178
2372f,8.345841
2372f,8.871303
2372f,8.683813
2372g,13.47264
2372g,13.76046
2372g,13.46361
2372h,86.93115
2372h,90.33725
2372h,91.91844
2372i,9.269516
2372i,9.297806
2372i,8.343708
2372j,87.51829
2372j,89.29983
2372j,90.7564
2372k,17.01126
2372k,17.15244
2372k,17.43419
2372l,93.43758
2372l,93.67789
2372l,93.24177
2372m,8.100107
2372m,8.380702
2372m,8.82987
2372n,11.70205
2372n,11.22483
2372n,11.03185
2372o,16.57141
2372o,16.62654
2372o,16.37211
2372p,7.322628
2372p,6.815986
2372p,7.368715
2372q,8.464313
2372q,8.657951
2372q,8.652378
2372r,15.93462
2372r,16.32246
2372r,16.06202
2372s,2.263694
2372s,2.241535
2372s,2.273828
2372t,11.19987
2372t,10.58916
2372t,11.00936
2372u,2.8918
2372u,2.753122
2372u,2.090593
2372v,19.8765
2372v,19.59843
2372v,19.73707
2372w,8.496687
2372w,8.419689
2372w,8.926306
2372x,9.202321
2372x,9.090514
2372x,9.11272
2372y,6.399463
2372y,6.526343
2372y,6.624749
2372z,6.566728
2372z,6.733332
2372z,7.424718
2372aa,1.520667
2372aa,1.328019
2372aa,1.176316
2372bb,0.4555039
2372bb,0.5984519
2372bb,0.5448536
2372cc,21.5487
2372cc,21.79682
2372cc,21.84381
2372dd,4.150431
2372dd,4.112268
2372dd,4.178709
2372ee,96.3692
2372ee,96.56171
2372ee,95.48875
2372ff,9.607571
2372ff,10.13113
2372ff,9.591427
2372gg,5.289873
2372gg,4.556072
2372gg,4.748654
2372hh,10.16158
2372hh,10.63185
2372hh,10.15959
2372ii,15.44747
2372ii,15.92051
2372ii,16.60649
2372jj,13.53013
2372jj,13.48746
2372jj,15.20034
2372kk,12.76512
2372kk,12.77047
2372kk,12.91408
2372ll,95.6315
2372ll,93.61447
2372ll,95.33479
2372mm,8.38002
2372mm,8.395285
2372mm,8.21317
2372nn,6.726189
2372nn,6.809505
2372nn,6.760044
2372oo,5.790326
2372oo,5.645617
2372oo,4.282179
2372pp,5.110124
2372pp,5.97147
2372pp,5.925237
2083a,9.633534
2083a,9.509861
2083a,9.367134
2083b,20.03135
2083b,19.92362
2083b,20.45954
2083c,79.12031
2083c,70.13876
2083c,68.54386
2083d,10.18698
2083d,10.01388
2083d,10.05171
2083e,4.579362
2083e,3.98963
2083e,3.960423
2083f,4.999647
2083f,5.498168
2083f,5.467635
2083g,12.2988
2083g,12.03467
2083g,11.79093
2083h,93.53844
2083h,108.0391
2083h,106.0679
2083i,16.57779
2083i,16.55064
2083i,17.04958
2083j,10.51007
2083j,10.9996
2083j,11.26231
2083k,14.97628
2083k,15.01273
2083k,15.48924
2083l,3.087089
2083l,3.06567
2083l,2.784856
2083m,13.9594
2083m,13.26028
2083m,13.20345
2083n,8.673804
2083n,8.676697
2083n,8.550285
2083o,2.547156
2083o,2.506819
2083o,2.53093
2083p,88.23642
2083p,88.99526
2083p,90.0746
2083q,18.82692
2083q,18.71267
2083q,20.69307
2083r,15.59569
2083r,15.80655
2083r,14.42609
2077a,3.915834
2077a,3.719395
2077a,3.810908
2077b,8.827018
2077b,8.933602
2077b,9.149405
302b,6.949397
2077c,12.46909
2077c,12.60143
2077c,12.93086
2077d,8.630386
2077d,8.689549
2077d,8.77702
2077e,4.322246
2077e,4.191987
2077e,3.534068
2077f,14.14721
2077f,14.32358
2077f,13.17824
2077g,96.59929
2077g,93.92879
2077g,92.52551
2077h,96.45381
2077h,98.16861
2077h,95.68868
2077i,12.63994
2077i,12.39804
2077i,12.69046
2077j,113.3938
2077j,108.6869
2077j,107.9478
2077k,12.33701
2077k,12.76413
2077k,12.89377
2077l,9.686213
2077l,10.24328
2077l,9.687343
2077m,3.000485
2077m,2.92249
2077m,3.047458
2077n,10.53416
2077n,9.586933
2077n,9.709915
2077o,11.18393
2077o,11.38084
2077o,11.76328
2077p,2.582489
2077p,2.462021
2077p,2.228241
2077q,10.61487
2077q,10.60353
2077q,10.59633
2077r,8.980742
2077r,9.008663
2077r,9.310399
302a,11.76481
302c,25.82225
302d,6.056964
302e,10.12776
302f,9.472538
302g,17.12648
302h,6.928555
302i,5.371958
302j,81.40318
302k,9.467641
302l,6.622545
302m,4.871302
5511a,15.14374
5511b,7.287321
5511c,27.6105
5511d,7.376369
5511e,11.56961
5511f,7.85421
5511g,22.51121
5511h,7.273799
5511i,5.550105
5511j,88.66341
5511k,13.39275
5511l,6.013858
5511m,7.407329
5512a,13.85853
5512b,5.996312
5512c,26.75576
5512d,5.952731
5512e,10.35863
5512f,8.820594
5512g,20.37127
5512h,7.338634
5512i,5.583299
5512j,78.27248
5512k,8.722611
5512l,5.557808
5512m,6.593276
5531a,9.137722
5531b,10.0575
5531c,11.53092
5531d,3.952846
5531e,22.12357
5531f,3.423332
5531g,6.291809
5531h,6.094589
5531i,12.2708
5531j,8.947495
5531k,3.651166
5531l,5.19261
5531m,77.92609
5531n,66.12098
5531o,10.88004
5531p,3.41418
5531q,4.034333
5532a,9.852638
5532b,7.259263
5532c,11.39031
5532d,5.427294
5532e,18.21073
5532f,4.816179
5532g,8.860044
5532h,6.932542
5532i,16.80931
5532j,8.361486
5532k,3.919493
5532l,5.48531
5532m,68.68939
5532n,62.79571
5532o,13.45356
5532p,1.950618
5532q,5.669221
5533a,10.0858
5533b,8.688894
5533c,13.35485
5533d,4.34808
5533e,30.68013
5533f,4.777358
5533g,6.66733
5533h,7.741661
5533i,15.29707
5533j,7.899207
5533k,5.501493
5533l,7.829075
5533m,71.33189
5533n,83.75923
5533o,14.70799
5533p,3.530301
5533q,4.791281
304a,91.37915
304a,87.8049
304a,93.81483
304b,13.65269
304b,13.98242
304b,13.7608
304c,22.61447
304c,23.44939
304c,22.94349
304d,19.56976
304d,21.46986
304d,21.33165
304e,50.84559
304e,51.5552
304e,50.71736
304f,47.68263
304f,47.73199
304f,47.64733
304g,2.700345
304g,3.343624
304g,3.093192
304h,8.34408
304h,8.007219
304h,8.464006
304i,5.078529
304i,4.72358
304i,6.88375
304j,8.584442
304j,9.701817
304j,8.552877
304k,23.18286
304k,22.06868
304k,21.48896
5508a,91.28281
5508a,90.32411
5508a,93.75346
5508b,12.74837
5508b,13.22792
5508b,13.38863
5508c,16.32808
5508c,16.50862
5508c,16.41502
5508d,17.52411
5508d,16.72348
5508d,17.94469
5508e,44.09251
5508e,43.44551
5508e,44.40661
5508f,37.71609
5508f,31.41677
5508f,37.89857
5508g,2.418957
5508g,3.074252
5508g,2.988833
5508h,8.174932
5508h,7.234391
5508h,8.24881
5508i,3.870836
5508i,4.898753
5508i,4.284625
5508j,8.650911
5508j,8.292774
5508j,8.307919
5508k,20.70121
5508k,22.25444
5508k,23.68113
298a,85.46346
298a,86.71981
298a,91.18211
298b,11.63978
298b,11.93811
298b,12.30112
298c,15.34161
298c,14.97062
298c,14.4995
298d,16.28084
298d,16.41273
298d,16.15714
298e,51.46011
298e,49.60018
298e,51.18484
298f,34.04139
298f,34.85474
298f,33.69852
298g,3.6071
298g,3.922062
298g,3.38473
298h,8.922911
298h,8.826493
298h,8.929832
298i,5.725029
298i,4.957059
298i,6.094333
298j,7.10586
298j,7.267839
298j,7.840134
298k,14.85823
298k,14.32283
298k,15.52044
5534a,91.90591
5534a,94.56443
5534a,92.8004
5534b,12.29224
5534b,12.0801
5534b,12.19876
5534c,16.84592
5534c,17.17756
5534c,17.08249
5534d,15.04495
5534d,14.42622
5534d,15.45907
5534e,45.87345
5534e,46.45269
5534e,47.33839
5534f,37.26064
5534f,36.58704
5534f,36.61639
5534g,2.746174
5534g,2.858043
5534g,2.688774
5534h,11.25132
5534h,12.08586
5534h,12.38646
5534i,5.852037
5534i,5.549921
5534i,6.058167
5534j,6.014774
5534j,6.108798
5534j,6.445234
5534k,16.97608
5534k,15.73606
5534k,17.22815
5535a,91.80372
5535a,86.99571
5535a,90.71391
5535b,11.63
5535b,11.13885
5535b,11.58756
5535c,10.91413
5535c,10.79179
5535c,10.05773
5535d,16.60363
5535d,15.67409
5535d,16.79236
5535e,35.5783
5535e,35.3251
5535e,35.7179
5535f,30.77613
5535f,31.34442
5535f,28.43776
5535g,2.949558
5535g,3.066448
5535g,2.822522
5535h,11.56611
5535h,11.95412
5535h,12.18142
5535i,6.283869
5535i,4.945409
5535i,6.645181
5535j,6.023774
5535j,5.878563
5535j,6.02432
5535k,18.35659
5535k,17.67213
5535k,18.06155
5536a,87.59015
5536a,87.90292
5536a,91.07951
5536b,10.83604
5536b,11.24472
5536b,11.75102
5536c,14.82307
5536c,14.71122
5536c,14.9225
5536d,13.58514
5536d,12.70241
5536d,12.82415
5536e,51.14481
5536e,50.28564
5536e,47.57199
5536f,33.81506
5536f,34.58161
5536f,32.63229
5536g,3.461761
5536g,3.765516
5536g,3.079142
5536h,7.797373
5536h,8.374932
5536h,8.381329
5536i,5.77347
5536i,4.821318
5536i,5.449966
5536j,7.539937
5536j,7.893953
5536j,7.697102
5536k,25.50506
5536k,27.10195
5536k,25.90978
5472a,75.68156
5472a,74.41578
5472a,81.19699
5472b,10.94764
5472b,10.65548
5472b,11.28719
5472c,23.62902
5472c,22.9113
5472c,23.21759
5472d,15.37907
5472d,13.96079
5472d,14.48554
5472e,46.85789
5472e,46.2873
5472e,44.36282
5472f,38.95781
5472f,40.53442
5472f,38.34729
5472g,3.072492
5472g,3.359704
5472g,2.84528
5472h,12.2947
5472h,13.43546
5472h,13.27746
5472i,4.264282
5472i,4.687624
5472i,3.876402
5472j,6.720819
5472j,6.047858
5472j,6.423702
5472k,22.18044
5472k,22.51525
5472k,21.95785
3202a,9.182713
3202a,9.81954
3202a,8.43977
3202b,12.01587
3202b,10.56854
3202b,11.32249
3202c,2.010775
3202c,2.405506
3202c,2.399684
3202d,13.1973
3202d,12.5515
3202d,12.92562
3202e,96.7664
3202e,96.50427
3202e,96.58722
3202f,11.66771
3202f,12.02828
3202f,11.87339
3202g,1.407756
3202g,1.447756
3202g,1.442415
3202h,36.92879
3202h,36.39668
3202h,36.6541
3202i,10.91772
3202i,10.79483
3202i,11.54828
3202j,8.80166
3202j,9.251667
3202j,8.690177
3202k,3.522868
3202k,3.385969
3202k,3.470623
3202l,12.30017
3202l,11.65422
3202l,12.75744
3202m,11.35773
3202m,11.27551
3202m,11.78101
3202n,5.703516
3202n,3.45073
3202n,4.703244
3202o,6.891314
3202o,6.439352
3202o,6.206989
3202p,1.255446
3202p,0.9327189
3202p,1.049132
3202q,1.137421
3202q,0.7358579
3202q,0.8278747
3202r,14.27727
3202r,14.44746
3202r,15.17415
3202s,6.066731
3202s,5.641484
3202s,5.295743
3202t,15.64576
3202t,14.75924
3202t,14.78472
301a,13.878
301a,11.7177
301a,12.99401
301b,21.03855
301b,20.27139
301b,20.2263
301c,92.3533
301c,93.3213
301c,93.11406
301d,17.29359
301d,17.47669
301d,16.03002
301e,35.05807
301e,34.40528
301e,33.99977
301f,22.05586
301f,21.41933
301f,21.93652
301g,10.84141
301g,11.09059
301g,9.877247
301h,12.40857
301h,11.92354
301h,12.52048
301i,5.933849
301i,6.41695
301i,6.2766
301j,7.760137
301j,7.035602
301j,7.398799
301k,15.56661
301k,12.6916
301k,15.50306
5473a,18.35658
5473a,12.50054
5473a,12.6702
5473b,8.030502
5473b,8.079026
5473b,8.367105
5473c,89.17751
5473c,87.72528
5473c,86.19538
5473d,90.68988
5473d,92.97816
5473d,94.35656
5473e,5.081075
5473e,5.217899
5473e,5.930032
5473f,4.129572
5473f,4.297152
5473f,4.25204
5473g,4.823725
5473g,5.881721
5473g,5.119081
5473h,7.710673
5473h,6.694552
5473h,6.558473
5473i,16.79062
5473i,16.76062
5473i,17.38691
5473j,7.688358
5473j,8.131258
5473j,7.371091
5473k,8.984177
5473k,9.321521
5473k,9.2907
5473l,5.655948
5473l,5.723122
5473l,5.292899
5473m,2.816116
5473m,2.341596
5473m,2.178707
5473n,22.36161
5473n,22.58577
5473n,21.69553
5473o,20.31447
5473o,21.72023
5473o,21.72952
5473p,6.306278
5473p,6.189589
5473p,6.035966
5473q,10.00186
5473q,10.4479
5473q,10.09285
5473r,6.582898
5473r,6.406435
5473r,6.049208
5473s,1.560902
5473s,1.886273
5473s,1.584386
5473t,2.180605
5473t,1.964478
5473t,1.905043
5473u,1.905043
5473u,1.897076
5473u,1.931606
5473v,91.67506
5473v,90.08679
5473v,88.26968
5473w,84.67805
5473w,92.41565
5473w,92.86645
5473x,3.194832
5473x,3.626358
5473x,3.257295
5473y,10.01125
5473y,10.19182
5473y,10.9063
5473z,4.902565
5473z,4.425708
5473z,4.857014
5473aa,27.6751
5473aa,26.44114
5473aa,25.90317
5473bb,86.72679
5473bb,91.13045
5473bb,93.15922
5473cc,6.469888
5473cc,7.017676
5473cc,6.529281
5473dd,1.920821
5473dd,2.433798
5473dd,1.937057
5473ee,10.93446
5473ee,11.87652
5473ee,10.61767
5473ff,6.184777
5473ff,5.964838
5473ff,5.792525
5473gg,6.026295
5473gg,6.419199
5473gg,5.902848
5473hh,6.402377
5473hh,6.319992
5473hh,5.882153
5473ii,6.307494
5473ii,6.327846
5473ii,6.090605
5473jj,6.5827
5473jj,5.816292
5473jj,5.812584
5473kk,6.716966
5473kk,6.086251
5473kk,6.35626
4788a,10.09076
4788a,8.280669
4788a,12.41049
4788b,9.018969
4788b,8.384932
4788b,9.432155
4788c,7.9456
4788c,6.674038
4788c,6.759247
4788d,4.963305
4788d,4.84578
4788d,5.14565
4788e,10.38236
4788e,11.06634
4788e,10.85546
4788f,24.77141
4788f,25.25171
4788f,24.64095
4788g,7.701564
4788g,7.568384
4788g,7.470953
4788h,11.58801
4788h,12.27495
4788h,12.08517
4788i,91.22163
4788i,93.31377
4788i,95.03165
4788j,94.97592
4788j,94.74239
4788j,88.97329
4788k,8.235914
4788k,8.331805
4788k,8.4468
4788l,6.89267
4788l,8.500578
4788l,7.215583
4788m,30.7136
4788m,30.07383
4788m,30.99333
4788n,25.71213
4788n,24.3257
4788n,24.19903
4788o,5.273319
4788o,7.316087
4788o,5.847078
4788p,1.650341
4788p,2.358516
4788p,1.759546
4788q,7.102285
4788q,7.303716
4788q,7.215288
4788r,24.8444
4788r,23.99732
4788r,24.751
4788s,2.279574
4788s,2.435818
4788s,2.702771
4788t,2.354979
4788t,2.836484
4788t,2.975853
4788u,95.49123
4788u,92.38692
4788u,93.36861
4788v,94.91173
4788v,96.50304
4788v,96.60201
4788w,6.197441
4788w,6.784331
4788w,6.435113
4788x,2.552509
4788x,2.346137
4788x,2.83151
4788y,6.282989
4788y,5.753863
4788y,6.335215
4788z,3.816443
4788z,4.010852
4788z,3.61141
4788aa,12.37162
4788aa,11.9015
4788aa,11.82043
4788bb,39.28831
4788bb,37.76021
4788bb,37.68942
4788cc,9.599358
4788cc,8.712051
4788cc,8.839422
4788dd,8.887769
4788dd,8.839362
4788dd,9.016509
4788ee,3.634101
4788ee,2.503581
4788ee,1.819241
4788ff,12.51155
4788ff,13.62491
4788ff,12.85169
4788gg,15.80406
4788gg,14.45433
4788gg,14.88
4788hh,96.12094
4788hh,96.78688
4788hh,93.04564
4788ii,96.53436
4788ii,104.3506
4788ii,99.89814
2609a,86.09158
2609a,89.61717
2609a,91.8008
2609b,91.29147
2609b,93.08347
2609b,86.14399
2609c,13.86524
2609c,13.83425
2609c,13.23744
2609d,17.94842
2609d,18.48393
2609d,17.24342
2609e,2.23629
2609e,2.135973
2609e,2.820647
2609f,2.705553
2609f,4.044432
2609f,2.870157
2609g,20.66626
2609g,21.99147
2609g,22.90686
2609h,16.72086
2609h,16.61725
2609h,15.80175
2609i,17.30006
2609i,18.0727
2609i,18.72335
2609j,13.94848
2609j,14.04701
2609j,12.60605
2609k,9.360171
2609k,9.680209
2609k,8.621353
2609l,93.50256
2609l,93.9834
2609l,98.43436
2609m,92.19955
2609m,90.86098
2609m,91.30181
2609n,13.81903
2609n,13.30289
2609n,12.55736
2609o,17.2849
2609o,16.73289
2609o,15.24294
2609p,2.45911
2609p,4.599967
2609p,3.156716
2609q,21.72186
2609q,24.08729
2609q,23.5757
2609r,15.66648
2609r,16.79469
2609r,17.02226
2609s,15.20881
2609s,15.59709
2609s,14.63607
2609t,21.22498
2609t,19.84144
2609t,20.3422
2609u,12.12983
2609u,11.6833
2609u,11.72153
2609v,89.87547
2609v,93.55024
2609v,93.43536
2609w,92.88927
2609w,91.85098
2609w,90.06682
2609x,93.18314
2609x,89.74161
2609x,91.81337
5505a,91.81337
5505a,55.90525
5505a,94.72
5505b,93.26483
5505b,93.43956
5505b,94.66603
5505c,12.74016
5505c,12.54983
5505c,11.99363
5505d,13.83604
5505d,13.52831
5505d,14.53702
5505e,3.182248
5505e,3.200006
5505e,3.431425
5505f,2.346331
5505f,2.971517
5505f,2.511024
5505g,18.56458
5505g,20.3634
5505h,13.00167
5505h,14.47168
5505h,16.6669
5505g,20.26663
5505i,17.11761
5505i,17.34856
5505i,15.87795
5505j,13.47592
5505j,14.14989
5505j,13.82471
5505k,9.758475
5505k,9.635112
5505k,9.04097
5505l,91.09825
5505l,92.47769
5505l,98.09584
5505m,78.83743
5505m,85.3625
5505m,89.55429
5505n,17.79168
5505n,17.09026
5505n,20.20966
5505o,12.2601
5505o,12.91319
5505o,12.36048
5505p,3.62842
5505p,5.499817
5505p,4.526279
5505q,19.79772
5505q,22.06249
5505q,22.13662
5505r,18.52093
5505r,19.76929
5505r,19.87906
5505s,16.04015
5505s,16.8203
5505s,16.54432
5505t,15.63604
5505t,14.40498
5505t,15.53947
5505u,8.61871
5505u,8.795632
5505u,8.797557
5505v,82.40645
5505v,79.16318
5505v,91.89052
5505w,80.6165
5505w,75.8538
5505w,79.65071
5505x,93.78938
5505x,85.49366
5505x,93.63445
2073a,92.74727
2073a,92.83685
2073a,92.19991
2073b,92.41617
2073b,93.46289
2073b,90.76766
2073c,13.41464
2073c,13.26767
2073c,13.58616
2073d,13.1505
2073d,13.28132
2073d,13.53028
2073e,4.822564
2073e,5.188347
2073e,5.512829
2073f,9.088904
2073f,9.411599
2073f,8.887318
2073g,9.971378
2073g,10.65955
2073g,11.38008
2073h,9.406478
2073h,9.139492
2073h,10.38244
2073i,10.84054
2073i,11.06059
2073i,11.235
2073j,103.5605
2073j,102.8297
2073j,100.2494
2073k,93.29884
2073k,94.82034
2073k,94.43319
2073l,10.81194
2073l,10.84964
2073l,11.00551
2073m,13.48995
2073m,12.58915
2073m,13.13164
2073n,13.20722
2073n,13.23914
2073n,13.3618
2073o,11.96713
2073o,12.35982
2073o,11.65964
2073p,11.22432
2073p,11.95886
2073p,12.38349
2073q,15.48761
2073q,15.12001
2073q,16.37507
2073r,3.410735
2073r,3.624245
2073r,4.160066
2073s,4.075583
2073s,3.573609
2073s,3.343857
2073t,11.14598
2073t,10.62454
2073t,11.38485
2073u,91.48302
2073u,91.43392
2073u,92.06472
2073v,94.57745
2073v,94.94041
2073v,95.26375
2073w,14.36994
2073w,13.08687
2073w,14.01904
